,tree_id,tree_dbh,health,steward,postcode,borough,cncldist,nta_name,nta,latitude,longitude
611950,113442,3,Good,,10027,Manhattan,9,Central Harlem South,MN11,40.80808347,-73.95431363
611952,116669,12,Good,,11222,Brooklyn,33,Greenpoint,BK76,40.7334923,-73.95790106
611954,125508,2,Good,,10035,Manhattan,8,East Harlem North,MN34,40.79974193,-73.94088285
611983,116939,18,Good,1or2,10024,Manhattan,6,Upper West Side,MN12,40.78800519,-73.97187621
611984,116941,7,Good,1or2,10024,Manhattan,6,Upper West Side,MN12,40.78790139,-73.97163068
611986,114133,22,Good,,11106,Queens,22,Astoria,QN70,40.76056023,-73.92900077
611987,111566,30,Good,,83,Manhattan,6,Upper West Side,MN12,40.78807162,-73.9671646
611988,111568,19,Good,,83,Manhattan,6,Upper West Side,MN12,40.78831249,-73.96698847
611989,98396,17,Good,3or4,10075,Manhattan,5,Lenox Hill-Roosevelt Island,MN31,40.77137004,-73.95436417
611990,104714,20,Good,,10039,Manhattan,9,Hamilton Heights,MN04,40.82814362,-73.93941677
611991,104716,8,Good,1or2,10039,Manhattan,9,Hamilton Heights,MN04,40.82834172,-73.93930578
611992,114208,7,Good,,10031,Manhattan,7,Hamilton Heights,MN04,40.82475224,-73.95163183
611999,113367,6,Good,,10027,Manhattan,9,Central Harlem South,MN11,40.80821032,-73.95434777
612001,116843,20,Good,,11222,Brooklyn,33,Greenpoint,BK76,40.73426199,-73.9563414
612002,105962,4,Good,,10040,Manhattan,10,Washington Heights North,MN35,40.8573299,-73.93631614
612003,105965,27,Fair,,10040,Manhattan,10,Washington Heights North,MN35,40.85723457,-73.93592134
612005,123627,8,Good,,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74745969,-74.00558196
612006,113991,20,Good,,10467,Bronx,15,Williamsbridge-Olinville,BX44,40.87293607,-73.86611709
612007,114005,16,Good,,10467,Bronx,15,Williamsbridge-Olinville,BX44,40.87323927,-73.86612862
612008,124226,17,Fair,,11235,Brooklyn,48,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,40.58067257,-73.93716531
612009,110172,25,Good,,11238,Brooklyn,35,Bedford,BK75,40.68834935,-73.95851794
612010,116631,25,Good,,11204,Brooklyn,44,Borough Park,BK88,40.62094748,-73.98100416
612012,115920,9,Fair,,10463,Bronx,10,Marble Hill-Inwood,MN01,40.87582659,-73.90948757
612013,107414,18,Fair,1or2,10305,Staten Island,50,Old Town-Dongan Hills-South Beach,SI36,40.58301905,-74.09281322
612015,119889,7,Good,,10454,Bronx,8,Mott Haven-Port Morris,BX39,40.80733468,-73.91362434
612017,106960,4,Good,1or2,11224,Brooklyn,47,Seagate-Coney Island,BK21,40.57640133,-73.98723281
612018,98772,4,Good,,10463,Bronx,11,Van Cortlandt Village,BX28,40.88052549,-73.90342006
612021,111591,29,Good,,83,Manhattan,6,Upper West Side,MN12,40.79063529,-73.96528989
612022,50632,32,Fair,,11361,Queens,19,Bayside-Bayside Hills,QN46,40.76330949,-73.78591855
612023,71824,6,Good,,10029,Manhattan,8,East Harlem South,MN33,40.7940888,-73.95089997
612024,116012,20,Good,,10307,Staten Island,51,Charleston-Richmond Valley-Tottenville,SI11,40.50562263,-74.24659173
612025,51795,23,Fair,,11207,Brooklyn,37,East New York,BK82,40.6759614,-73.89564125
612026,81786,25,Good,,11363,Queens,19,Douglas Manor-Douglaston-Little Neck,QN45,40.76862527,-73.74885874
612028,104371,18,Good,1or2,11004,Queens,23,Glen Oaks-Floral Park-New Hyde Park,QN44,40.73760357,-73.71445544
612030,125797,4,Good,1or2,11432,Queens,24,Jamaica Estates-Holliswood,QN06,40.71359083,-73.78597715
612031,114174,12,Poor,,10314,Staten Island,51,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24,40.5868232,-74.16810899
612043,109773,37,Good,,11374,Queens,29,Rego Park,QN18,40.72901987,-73.86441397
612044,111528,9,Fair,,10001,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.7498376,-73.99968215
612046,114613,18,Good,,10031,Manhattan,7,Hamilton Heights,MN04,40.82793675,-73.94938823
612047,117421,17,Good,3or4,11215,Brooklyn,39,Park Slope-Gowanus,BK37,40.67153969,-73.98111055
612048,117702,7,Good,,10314,Staten Island,51,New Springville-Bloomfield-Travis,SI05,40.57232976,-74.1699987
612049,124307,18,Good,,11235,Brooklyn,48,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,40.57881688,-73.93790876
612050,112722,15,Fair,,11377,Queens,25,Jackson Heights,QN28,40.75601467,-73.89688056
612051,123618,8,Good,1or2,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74795655,-74.0067664
612061,133281,1,Good,,10305,Staten Island,50,Old Town-Dongan Hills-South Beach,SI36,40.58092129,-74.08135048
612090,111582,14,Good,,83,Manhattan,6,Upper West Side,MN12,40.78981384,-73.9658906
612091,112084,25,Good,1or2,10470,Bronx,11,Woodlawn-Wakefield,BX62,40.90025986,-73.86847258
612092,122414,23,Good,,11103,Queens,26,Astoria,QN70,40.75503888,-73.91190554
612093,124318,22,Good,,11427,Queens,23,Bellerose,QN43,40.73091445,-73.74577831
612095,114113,8,Fair,,10314,Staten Island,51,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24,40.57892879,-74.1693074
612096,110171,25,Good,,11238,Brooklyn,35,Bedford,BK75,40.68835307,-73.95848549
612098,97058,23,Good,,11231,Brooklyn,39,Carroll Gardens-Columbia Street-Red Hook,BK33,40.68268314,-73.99946402
612099,125640,21,Good,,11231,Brooklyn,38,Carroll Gardens-Columbia Street-Red Hook,BK33,40.67081042,-74.00366254
612100,113361,9,Good,,10027,Manhattan,9,Central Harlem South,MN11,40.8077918,-73.95335622
612101,82881,9,Fair,,11214,Brooklyn,47,Gravesend,BK26,40.59417391,-73.98572082
612102,82886,21,Good,,11214,Brooklyn,47,Gravesend,BK26,40.59379133,-73.98508896
612103,94209,21,Fair,1or2,11372,Queens,25,Jackson Heights,QN28,40.75050819,-73.87758401
612104,90969,29,Good,,11358,Queens,20,East Flushing,QN52,40.75082926,-73.80345799
612105,117682,6,Good,,10314,Staten Island,51,New Springville-Bloomfield-Travis,SI05,40.57357501,-74.16994286
612106,123625,8,Good,,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74756071,-74.00582277
612107,110689,2,Fair,,11221,Brooklyn,36,Stuyvesant Heights,BK35,40.68538491,-73.93773573
612111,114242,3,Fair,,10029,Manhattan,5,East Harlem South,MN33,40.78734689,-73.94975777
612112,107864,23,Good,,11361,Queens,19,Bayside-Bayside Hills,QN46,40.76704799,-73.78281724
612115,123626,7,Good,,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74752014,-74.00572606
612116,115227,12,Good,,11413,Queens,31,Springfield Gardens South-Brookville,QN03,40.66178451,-73.74629293
612117,107346,11,Good,1or2,10014,Manhattan,3,West Village,MN23,40.7374932,-74.0072116
612118,116013,13,Good,,10307,Staten Island,51,Charleston-Richmond Valley-Tottenville,SI11,40.50567572,-74.24661003
612119,113623,10,Good,,10024,Manhattan,6,Upper West Side,MN12,40.78701253,-73.971917
612120,116670,12,Good,,11222,Brooklyn,33,Greenpoint,BK76,40.73348545,-73.95797339
612122,121486,11,Good,,10025,Manhattan,7,Morningside Heights,MN09,40.80267783,-73.96340734
612123,110672,8,Good,,11238,Brooklyn,35,Clinton Hill,BK69,40.68712945,-73.96459347
612124,108507,24,Good,,11358,Queens,19,Murray Hill,QN51,40.7656868,-73.80143376
612126,114218,13,Good,,10031,Manhattan,7,Hamilton Heights,MN04,40.82504631,-73.95149248
612127,123628,6,Good,,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74741966,-74.00548652
612129,132033,13,Good,,11374,Queens,29,Rego Park,QN18,40.72477765,-73.86170837
612131,126554,19,Good,,11213,Brooklyn,36,Crown Heights North,BK61,40.67404555,-73.94631117
612132,90889,24,Good,,11377,Queens,26,Woodside,QN63,40.74879412,-73.90500866
612133,126971,10,Good,,10040,Manhattan,10,Washington Heights North,MN35,40.86427641,-73.92919588
612135,111596,28,Good,,83,Manhattan,6,Upper West Side,MN12,40.79115013,-73.96491339
612136,116944,34,Good,,11356,Queens,19,College Point,QN23,40.79124995,-73.84368986
612137,104375,16,Good,1or2,11004,Queens,23,Glen Oaks-Floral Park-New Hyde Park,QN44,40.73719892,-73.71420794
612150,123688,21,Good,,10458,Bronx,11,Norwood,BX43,40.86892077,-73.88064024
612151,111588,3,Good,3or4,83,Manhattan,6,Upper West Side,MN12,40.79039951,-73.96542307
612152,112395,3,Fair,3or4,10028,Manhattan,5,Yorkville,MN32,40.77625133,-73.94966802
612153,127199,35,Good,,11370,Queens,25,Jackson Heights,QN28,40.75797368,-73.88354013
612154,127201,33,Good,,11370,Queens,25,Jackson Heights,QN28,40.7579486,-73.88378045
612155,94043,4,Fair,,11372,Queens,25,Jackson Heights,QN28,40.75044061,-73.87822982
612156,124225,17,Fair,,11235,Brooklyn,48,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,40.58074032,-73.93716855
612157,124236,29,Good,,11235,Brooklyn,48,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,40.57905805,-73.93708813
612158,108558,3,Good,1or2,11238,Brooklyn,35,Clinton Hill,BK69,40.68582212,-73.9599846
612159,125402,6,Fair,1or2,10035,Manhattan,8,East Harlem North,MN34,40.79739399,-73.9384799
612160,125404,9,Good,1or2,10035,Manhattan,8,East Harlem North,MN34,40.79730436,-73.93826695
612161,125638,18,Good,1or2,11231,Brooklyn,38,Carroll Gardens-Columbia Street-Red Hook,BK33,40.6710243,-74.00352352
612163,119890,5,Good,,10454,Bronx,8,Mott Haven-Port Morris,BX39,40.80722532,-73.91368275
612164,82879,6,Fair,,11214,Brooklyn,47,Gravesend,BK26,40.59428658,-73.98590691
612165,116804,27,Poor,,11434,Queens,27,St. Albans,QN08,40.68169598,-73.77117139
612166,125421,31,Good,,10035,Manhattan,8,East Harlem North,MN34,40.79940011,-73.94125116
612167,113857,23,Good,,11354,Queens,20,Flushing,QN22,40.76996797,-73.83034554
612168,100546,14,Good,,11421,Queens,32,Woodhaven,QN53,40.69598939,-73.86039353
612170,130326,15,Good,,10306,Staten Island,50,New Dorp-Midland Beach,SI45,40.58268789,-74.10419149
612171,125103,12,Poor,,10309,Staten Island,51,Charleston-Richmond Valley-Tottenville,SI11,40.50998304,-74.2243934
612172,116747,18,Good,,11223,Brooklyn,44,Homecrest,BK25,40.60605335,-73.96602183
612176,128586,31,Good,,11429,Queens,27,Queens Village,QN34,40.71499715,-73.7340145
612177,130533,28,Good,,11415,Queens,29,Kew Gardens,QN60,40.71150778,-73.83415367
612178,112702,13,Good,,11354,Queens,20,Flushing,QN22,40.77234851,-73.83020107
612180,105448,2,Good,1or2,11225,Brooklyn,35,Crown Heights South,BK63,40.66772539,-73.95783452
612181,130241,6,Good,,11432,Queens,24,Jamaica Estates-Holliswood,QN06,40.72307515,-73.78028789
612182,125102,30,Good,,10309,Staten Island,51,Charleston-Richmond Valley-Tottenville,SI11,40.50977486,-74.22430189
612183,125104,12,Fair,,10309,Staten Island,51,Charleston-Richmond Valley-Tottenville,SI11,40.51008713,-74.22443915
612187,108615,10,Good,3or4,11221,Brooklyn,36,Bedford,BK75,40.68415379,-73.94286252
612189,112259,6,Good,,10452,Bronx,8,West Concourse,BX63,40.82999705,-73.92210387
612191,126573,30,Good,,11215,Brooklyn,39,Park Slope-Gowanus,BK37,40.6749619,-73.97819912
612192,112258,6,Fair,,10452,Bronx,8,West Concourse,BX63,40.82996914,-73.92202214
612194,105610,8,Good,1or2,10306,Staten Island,50,New Dorp-Midland Beach,SI45,40.57805706,-74.10084023
612195,125212,3,Good,,10029,Manhattan,8,East Harlem North,MN34,40.79766214,-73.94419702
612197,130760,22,Good,,10310,Staten Island,49,West New Brighton-New Brighton-St. George,SI22,40.62764459,-74.12093477
612198,128588,23,Good,,11429,Queens,27,Queens Village,QN34,40.71495234,-73.73380099
612199,115027,5,Good,1or2,10306,Staten Island,50,Oakwood-Oakwood Beach,SI25,40.57084269,-74.13506934
612200,111533,23,Good,3or4,11370,Queens,25,Jackson Heights,QN28,40.75581483,-73.88453296
612201,130592,2,Fair,1or2,11415,Queens,29,Kew Gardens,QN60,40.71290009,-73.82807317
612202,133268,12,Good,,11203,Brooklyn,45,Rugby-Remsen Village,BK96,40.64415599,-73.92494119
612205,106863,22,Good,,10305,Staten Island,50,Old Town-Dongan Hills-South Beach,SI36,40.58523571,-74.09685063
612207,106961,3,Good,1or2,11224,Brooklyn,47,Seagate-Coney Island,BK21,40.57636411,-73.9875691
612210,114217,10,Fair,,10031,Manhattan,7,Hamilton Heights,MN04,40.82496003,-73.95155285
612211,90081,14,Good,,11427,Queens,23,Oakland Gardens,QN42,40.73207435,-73.75514856
612212,113854,28,Good,,11354,Queens,20,Flushing,QN22,40.76958629,-73.83018973
612213,113622,7,Good,,10024,Manhattan,6,Upper West Side,MN12,40.78709379,-73.97185962
612214,117323,22,Good,,11204,Brooklyn,44,Borough Park,BK88,40.6188545,-73.98330837
612215,127328,3,Good,3or4,11221,Brooklyn,36,Bedford,BK75,40.68925046,-73.94321112
612218,96986,4,Fair,,10040,Manhattan,10,Washington Heights North,MN35,40.8596186,-73.93109652
612219,50515,18,Good,,10463,Bronx,11,Spuyten Duyvil-Kingsbridge,BX29,40.88596514,-73.90596336
612220,112980,22,Good,,11385,Queens,30,Ridgewood,QN20,40.70557834,-73.90042387
612221,99015,19,Good,,10306,Staten Island,50,Oakwood-Oakwood Beach,SI25,40.57361767,-74.12668897
612223,113791,18,Good,,11354,Queens,20,Flushing,QN22,40.76950119,-73.82959483
612224,93542,4,Good,3or4,10029,Manhattan,4,East Harlem South,MN33,40.78749797,-73.95208907
612225,104713,28,Good,,10039,Manhattan,9,Hamilton Heights,MN04,40.82803248,-73.93949789
612226,119296,12,Good,,11370,Queens,25,Jackson Heights,QN28,40.75681494,-73.89463688
612227,115813,7,Good,3or4,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74689182,-74.00250849
612229,114030,33,Good,,10467,Bronx,15,Williamsbridge-Olinville,BX44,40.87323844,-73.86531979
612230,94042,5,Good,,11372,Queens,25,Jackson Heights,QN28,40.75045363,-73.87810758
612237,111569,2,Good,3or4,83,Manhattan,6,Upper West Side,MN12,40.78840346,-73.96688269
612238,111571,25,Good,,83,Manhattan,6,Upper West Side,MN12,40.78867715,-73.96672181
612241,124237,22,Fair,,11235,Brooklyn,48,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,40.57893051,-73.93708203
612242,104717,8,Good,1or2,10039,Manhattan,9,Hamilton Heights,MN04,40.8284559,-73.93925739
612243,107342,17,Good,,10014,Manhattan,3,West Village,MN23,40.73749424,-74.00769586
612244,110901,11,Good,,11238,Brooklyn,35,Clinton Hill,BK69,40.6855985,-73.96316424
612246,113358,4,Fair,1or2,10027,Manhattan,9,Central Harlem South,MN11,40.80826766,-73.95277207
612247,113443,3,Good,,10027,Manhattan,9,Central Harlem South,MN11,40.80804223,-73.95421568
612248,113624,9,Good,,10024,Manhattan,6,Upper West Side,MN12,40.78680939,-73.97206045
612249,125509,14,Good,,10035,Manhattan,8,East Harlem North,MN34,40.79979259,-73.9408459
612250,113911,27,Good,,11106,Queens,26,Astoria,QN70,40.75949736,-73.92704949
612253,129970,36,Good,,11432,Queens,24,Jamaica Estates-Holliswood,QN06,40.72030897,-73.78276021
612254,132276,4,Good,,10128,Manhattan,5,Yorkville,MN32,40.77706604,-73.94593273
612255,114360,16,Fair,1or2,10314,Staten Island,51,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24,40.58496724,-74.16844071
612256,128483,8,Good,,11427,Queens,23,Oakland Gardens,QN42,40.73059186,-73.75743592
612285,111579,2,Good,3or4,83,Manhattan,6,Upper West Side,MN12,40.78956098,-73.96607551
612286,40298,5,Good,1or2,10128,Manhattan,5,Upper East Side-Carnegie Hill,MN40,40.78501382,-73.95115713
612287,113302,3,Good,1or2,11218,Brooklyn,39,Borough Park,BK88,40.63595773,-73.97928973
612288,124315,14,Fair,,11427,Queens,23,Bellerose,QN43,40.73117106,-73.74611914
612289,127942,9,Good,,11216,Brooklyn,36,Bedford,BK75,40.68899032,-73.94642495
612290,115923,18,Good,,10463,Bronx,10,Marble Hill-Inwood,MN01,40.87629549,-73.90937703
612291,106864,28,Good,,10305,Staten Island,50,Old Town-Dongan Hills-South Beach,SI36,40.5851414,-74.09666483
612292,128242,7,Good,,11427,Queens,23,Oakland Gardens,QN42,40.7302214,-73.75601723
612293,108739,13,Good,,11238,Brooklyn,35,Clinton Hill,BK69,40.68542048,-73.95938773
612294,116842,10,Good,,11222,Brooklyn,33,Greenpoint,BK76,40.73424546,-73.95651614
612295,126919,3,Good,1or2,11105,Queens,22,Steinway,QN72,40.77546187,-73.89896185
612335,111607,34,Good,,11415,Queens,29,Kew Gardens,QN60,40.70770362,-73.83367931
612337,131193,28,Good,,11364,Queens,23,Oakland Gardens,QN42,40.74946739,-73.74566897
612338,114349,21,Good,,11428,Queens,23,Queens Village,QN34,40.72699888,-73.73721553
612339,111584,27,Good,,83,Manhattan,6,Upper West Side,MN12,40.78993715,-73.96580042
612340,101858,15,Good,,11369,Queens,25,Jackson Heights,QN28,40.75677073,-73.87617488
612341,115228,15,Good,,11413,Queens,31,Springfield Gardens South-Brookville,QN03,40.66167579,-73.74637725
612344,125420,5,Good,,10035,Manhattan,8,East Harlem North,MN34,40.79944066,-73.94134712
612345,113856,25,Good,,11354,Queens,20,Flushing,QN22,40.76984031,-73.83029343
612346,121367,24,Good,,11220,Brooklyn,38,Sunset Park West,BK32,40.64769699,-74.01107911
612347,113179,13,Good,,11218,Brooklyn,39,Kensington-Ocean Parkway,BK41,40.63595793,-73.97485031
612367,101487,20,Good,,10039,Manhattan,9,Central Harlem North-Polo Grounds,MN03,40.82708399,-73.93668579
612370,111576,21,Good,,83,Manhattan,6,Upper West Side,MN12,40.78930955,-73.96625937
612371,111583,5,Good,3or4,83,Manhattan,6,Upper West Side,MN12,40.7898458,-73.96582798
612372,112083,13,Good,,10470,Bronx,11,Woodlawn-Wakefield,BX62,40.90032011,-73.86791316
612374,107222,24,Good,,10312,Staten Island,51,Great Kills,SI54,40.54914615,-74.16714884
612375,114631,13,Good,,10031,Manhattan,7,Hamilton Heights,MN04,40.82754233,-73.94967651
612376,116841,13,Good,,11222,Brooklyn,33,Greenpoint,BK76,40.73422961,-73.95668372
612377,109753,11,Fair,,11206,Brooklyn,36,Bedford,BK75,40.69607242,-73.94651585
612379,123534,40,Fair,,11356,Queens,19,College Point,QN23,40.78803129,-73.84436266
612427,119844,10,Fair,,11434,Queens,27,St. Albans,QN08,40.68305395,-73.76841211
612428,84748,34,Good,,11105,Queens,22,Steinway,QN72,40.76809476,-73.90345828
612429,124254,18,Good,,10308,Staten Island,51,Great Kills,SI54,40.5508848,-74.14281517
612432,99086,18,Good,1or2,10463,Bronx,11,Spuyten Duyvil-Kingsbridge,BX29,40.88193728,-73.90340352
612433,117419,21,Good,,11215,Brooklyn,39,Park Slope-Gowanus,BK37,40.67143806,-73.98119488
612434,97767,25,Good,3or4,11215,Brooklyn,39,Park Slope-Gowanus,BK37,40.66977837,-73.98393358
612440,125705,4,Good,1or2,10035,Manhattan,8,East Harlem North,MN34,40.79965008,-73.94014953
612442,113362,10,Good,,10027,Manhattan,9,Central Harlem South,MN11,40.80782246,-73.95342885
612445,127202,15,Good,1or2,11421,Queens,32,Woodhaven,QN53,40.69391903,-73.85844733
612452,130325,24,Good,,10306,Staten Island,50,New Dorp-Midland Beach,SI45,40.58265919,-74.1042302
612453,118425,15,Good,,11211,Brooklyn,33,Williamsburg,BK72,40.70609151,-73.96320806
612479,125752,7,Good,1or2,10035,Manhattan,8,East Harlem North,MN34,40.80012701,-73.94461627
612480,117696,6,Good,,10314,Staten Island,51,New Springville-Bloomfield-Travis,SI05,40.57269246,-74.16998994
612481,124312,7,Good,,11249,Brooklyn,33,North Side-South Side,BK73,40.71988648,-73.96011609
612483,123629,8,Good,,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74737936,-74.00539046
612484,123630,10,Good,,10011,Manhattan,3,Hudson Yards-Chelsea-Flatiron-Union Square,MN13,40.74733852,-74.00529312
612485,123829,19,Good,,10458,Bronx,11,Norwood,BX43,40.86811317,-73.88167325
612492,82606,10,Good,1or2,11222,Brooklyn,33,Greenpoint,BK76,40.72843725,-73.95454434
612494,94208,14,Good,1or2,11372,Queens,25,Jackson Heights,QN28,40.75053258,-73.87735526
612498,114762,7,Good,,11432,Queens,24,Jamaica Estates-Holliswood,QN06,40.71787033,-73.78923216
612499,98767,18,Fair,,10463,Bronx,14,Van Cortlandt Village,BX28,40.87979317,-73.90173862
612500,98769,16,Fair,,10463,Bronx,14,Van Cortlandt Village,BX28,40.87987285,-73.90192933
612501,117704,6,Good,,10314,Staten Island,51,New Springville-Bloomfield-Travis,SI05,40.57194584,-74.16995486
612502,111720,21,Good,,10039,Manhattan,9,Central Harlem North-Polo Grounds,MN03,40.82531744,-73.93980161
612503,98550,11,Good,,11364,Queens,23,Oakland Gardens,QN42,40.7584741,-73.75344816
612504,98569,14,Good,,11364,Queens,23,Oakland Gardens,QN42,40.75665686,-73.74933303
612505,127945,6,Good,,11216,Brooklyn,36,Bedford,BK75,40.68885344,-73.94761654
612506,119228,9,Fair,1or2,10075,Manhattan,5,Yorkville,MN32,40.77259314,-73.95264827
612507,98061,15,Good,,11373,Queens,25,Elmhurst,QN29,40.73488625,-73.87239707
612508,125637,33,Good,1or2,11231,Brooklyn,38,Carroll Gardens-Columbia Street-Red Hook,BK33,40.67155998,-74.00327896
612509,107221,22,Good,,10312,Staten Island,51,Great Kills,SI54,40.54937138,-74.16719823
612510,90970,21,Good,,11358,Queens,20,East Flushing,QN52,40.75086202,-73.80345361
612511,127820,16,Good,,11216,Brooklyn,36,Bedford,BK75,40.68676761,-73.94620815
612512,109754,12,Fair,,11206,Brooklyn,36,Bedford,BK75,40.69598824,-73.94649957
612513,117417,28,Good,,11215,Brooklyn,39,Park Slope-Gowanus,BK37,40.67126124,-73.98134161
